[15-Aug-2026 07:53:34 Europe/Kiev] 404 Not Found: [GET] URI -> /test | IP -> 5.248.93.169 | Referer -> Direct | User-Agent -> Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36
[23-Aug-2026 21:20:17 Europe/Kiev] 404 Not Found: [GET] URI -> /assets/images/paper_cards/get_well.jpg | IP -> 5.248.75.229 | Referer -> https://test.emotionsbymail.com/ru/postcards?category=all | User-Agent -> Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36
[23-Aug-2026 21:20:17 Europe/Kiev] 404 Not Found: [GET] URI -> /assets/images/paper_cards/support.jpg | IP -> 5.248.75.229 | Referer -> https://test.emotionsbymail.com/ru/postcards?category=all | User-Agent -> Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36
[23-Aug-2026 21:20:17 Europe/Kiev] 404 Not Found: [GET] URI -> /assets/images/paper_cards/daily_boost.jpg | IP -> 5.248.75.229 | Referer -> https://test.emotionsbymail.com/ru/postcards?category=all | User-Agent -> Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36
[23-Aug-2026 21:20:29 Europe/Kiev] 404 Not Found: [GET] URI -> /assets/images/paper_cards/get_well.jpg | IP -> 5.248.75.229 | Referer -> https://test.emotionsbymail.com/ru/postcards?category=all | User-Agent -> Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36
[23-Aug-2026 21:20:29 Europe/Kiev] 404 Not Found: [GET] URI -> /assets/images/paper_cards/study.jpg | IP -> 5.248.75.229 | Referer -> https://test.emotionsbymail.com/ru/postcards?category=all | User-Agent -> Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36
[23-Aug-2026 21:20:29 Europe/Kiev] 404 Not Found: [GET] URI -> /assets/images/paper_cards/daily_boost.jpg | IP -> 5.248.75.229 | Referer -> https://test.emotionsbymail.com/ru/postcards?category=all | User-Agent -> Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36
[23-Aug-2026 21:20:29 Europe/Kiev] 404 Not Found: [GET] URI -> /assets/images/paper_cards/support.jpg | IP -> 5.248.75.229 | Referer -> https://test.emotionsbymail.com/ru/postcards?category=all | User-Agent -> Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36
[23-Aug-2026 21:20:48 Europe/Kiev] 404 Not Found: [GET] URI -> /assets/images/paper_cards/support.jpg | IP -> 5.248.75.229 | Referer -> https://test.emotionsbymail.com/ru/postcards | User-Agent -> Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36
[23-Aug-2026 21:20:48 Europe/Kiev] 404 Not Found: [GET] URI -> /assets/images/paper_cards/get_well.jpg | IP -> 5.248.75.229 | Referer -> https://test.emotionsbymail.com/ru/postcards | User-Agent -> Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36
[23-Aug-2026 21:20:48 Europe/Kiev] 404 Not Found: [GET] URI -> /assets/images/paper_cards/study.jpg | IP -> 5.248.75.229 | Referer -> https://test.emotionsbymail.com/ru/postcards | User-Agent -> Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36
[23-Aug-2026 21:20:48 Europe/Kiev] 404 Not Found: [GET] URI -> /assets/images/paper_cards/daily_boost.jpg | IP -> 5.248.75.229 | Referer -> https://test.emotionsbymail.com/ru/postcards | User-Agent -> Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36
[23-Aug-2026 21:20:56 Europe/Kiev] 404 Not Found: [GET] URI -> /assets/images/paper_cards/study.jpg | IP -> 5.248.75.229 | Referer -> https://test.emotionsbymail.com/ru/postcards?category=all | User-Agent -> Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36
[23-Aug-2026 21:20:56 Europe/Kiev] 404 Not Found: [GET] URI -> /assets/images/paper_cards/get_well.jpg | IP -> 5.248.75.229 | Referer -> https://test.emotionsbymail.com/ru/postcards?category=all | User-Agent -> Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36
[23-Aug-2026 21:20:56 Europe/Kiev] 404 Not Found: [GET] URI -> /assets/images/paper_cards/daily_boost.jpg | IP -> 5.248.75.229 | Referer -> https://test.emotionsbymail.com/ru/postcards?category=all | User-Agent -> Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36
[23-Aug-2026 21:20:56 Europe/Kiev] 404 Not Found: [GET] URI -> /assets/images/paper_cards/support.jpg | IP -> 5.248.75.229 | Referer -> https://test.emotionsbymail.com/ru/postcards?category=all | User-Agent -> Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36
[23-Aug-2026 21:21:15 Europe/Kiev] 404 Not Found: [GET] URI -> /assets/images/paper_cards/study.jpg | IP -> 5.248.75.229 | Referer -> https://test.emotionsbymail.com/ru/postcards?category=all | User-Agent -> Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36
[23-Aug-2026 21:21:15 Europe/Kiev] 404 Not Found: [GET] URI -> /assets/images/paper_cards/get_well.jpg | IP -> 5.248.75.229 | Referer -> https://test.emotionsbymail.com/ru/postcards?category=all | User-Agent -> Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36
[23-Aug-2026 21:21:15 Europe/Kiev] 404 Not Found: [GET] URI -> /assets/images/paper_cards/support.jpg | IP -> 5.248.75.229 | Referer -> https://test.emotionsbymail.com/ru/postcards?category=all | User-Agent -> Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36
[23-Aug-2026 21:21:15 Europe/Kiev] 404 Not Found: [GET] URI -> /assets/images/paper_cards/daily_boost.jpg | IP -> 5.248.75.229 | Referer -> https://test.emotionsbymail.com/ru/postcards?category=all | User-Agent -> Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36
[23-Aug-2026 21:21:51 Europe/Kiev] 404 Not Found: [GET] URI -> /assets/images/paper_cards/get_well.jpg | IP -> 5.248.75.229 | Referer -> https://test.emotionsbymail.com/ru/postcards | User-Agent -> Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36
[23-Aug-2026 21:21:51 Europe/Kiev] 404 Not Found: [GET] URI -> /assets/images/paper_cards/study.jpg | IP -> 5.248.75.229 | Referer -> https://test.emotionsbymail.com/ru/postcards | User-Agent -> Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36
[23-Aug-2026 21:21:51 Europe/Kiev] 404 Not Found: [GET] URI -> /assets/images/paper_cards/support.jpg | IP -> 5.248.75.229 | Referer -> https://test.emotionsbymail.com/ru/postcards | User-Agent -> Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36
[23-Aug-2026 21:21:51 Europe/Kiev] 404 Not Found: [GET] URI -> /assets/images/paper_cards/daily_boost.jpg | IP -> 5.248.75.229 | Referer -> https://test.emotionsbymail.com/ru/postcards | User-Agent -> Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36
[23-Aug-2026 21:22:46 Europe/Kiev] 404 Not Found: [GET] URI -> /assets/images/paper_cards/study.jpg | IP -> 5.248.75.229 | Referer -> https://test.emotionsbymail.com/ru/postcards?category=study | User-Agent -> Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Mobile Safari/537.36
[23-Aug-2026 21:22:46 Europe/Kiev] 404 Not Found: [GET] URI -> /assets/images/paper_cards/study.jpg | IP -> 5.248.75.229 | Referer -> https://test.emotionsbymail.com/ru/postcards?category=study | User-Agent -> Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Mobile Safari/537.36
[23-Aug-2026 21:26:50 Europe/Kiev] 404 Not Found: [GET] URI -> /assets/images/paper_cards/study.jpg | IP -> 5.248.75.229 | Referer -> https://test.emotionsbymail.com/ru/postcards?category=all | User-Agent -> Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36
[23-Aug-2026 21:26:50 Europe/Kiev] 404 Not Found: [GET] URI -> /assets/images/paper_cards/get_well.jpg | IP -> 5.248.75.229 | Referer -> https://test.emotionsbymail.com/ru/postcards?category=all | User-Agent -> Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36
[23-Aug-2026 21:26:50 Europe/Kiev] 404 Not Found: [GET] URI -> /assets/images/paper_cards/daily_boost.jpg | IP -> 5.248.75.229 | Referer -> https://test.emotionsbymail.com/ru/postcards?category=all | User-Agent -> Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36
[23-Aug-2026 21:26:50 Europe/Kiev] 404 Not Found: [GET] URI -> /assets/images/paper_cards/support.jpg | IP -> 5.248.75.229 | Referer -> https://test.emotionsbymail.com/ru/postcards?category=all | User-Agent -> Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36
[23-Aug-2026 21:26:55 Europe/Kiev] 404 Not Found: [GET] URI -> /assets/images/paper_cards/study.jpg | IP -> 5.248.75.229 | Referer -> https://test.emotionsbymail.com/ru/postcards?category=study | User-Agent -> Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36
[23-Aug-2026 21:26:56 Europe/Kiev] 404 Not Found: [GET] URI -> /assets/images/paper_cards/get_well.jpg | IP -> 5.248.75.229 | Referer -> https://test.emotionsbymail.com/ru/postcards?category=all | User-Agent -> Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36
[23-Aug-2026 21:26:56 Europe/Kiev] 404 Not Found: [GET] URI -> /assets/images/paper_cards/study.jpg | IP -> 5.248.75.229 | Referer -> https://test.emotionsbymail.com/ru/postcards?category=all | User-Agent -> Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36
[23-Aug-2026 21:26:56 Europe/Kiev] 404 Not Found: [GET] URI -> /assets/images/paper_cards/daily_boost.jpg | IP -> 5.248.75.229 | Referer -> https://test.emotionsbymail.com/ru/postcards?category=all | User-Agent -> Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36
[23-Aug-2026 21:26:56 Europe/Kiev] 404 Not Found: [GET] URI -> /assets/images/paper_cards/support.jpg | IP -> 5.248.75.229 | Referer -> https://test.emotionsbymail.com/ru/postcards?category=all | User-Agent -> Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36
[23-Aug-2026 21:27:43 Europe/Kiev] 404 Not Found: [GET] URI -> /assets/images/paper_cards/support.jpg | IP -> 5.248.75.229 | Referer -> https://test.emotionsbymail.com/ru/postcards?category=all | User-Agent -> Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36
[23-Aug-2026 21:27:43 Europe/Kiev] 404 Not Found: [GET] URI -> /assets/images/paper_cards/study.jpg | IP -> 5.248.75.229 | Referer -> https://test.emotionsbymail.com/ru/postcards?category=all | User-Agent -> Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36
[23-Aug-2026 21:27:43 Europe/Kiev] 404 Not Found: [GET] URI -> /assets/images/paper_cards/daily_boost.jpg | IP -> 5.248.75.229 | Referer -> https://test.emotionsbymail.com/ru/postcards?category=all | User-Agent -> Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36
[23-Aug-2026 21:27:43 Europe/Kiev] 404 Not Found: [GET] URI -> /assets/images/paper_cards/get_well.jpg | IP -> 5.248.75.229 | Referer -> https://test.emotionsbymail.com/ru/postcards?category=all | User-Agent -> Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36
[23-Aug-2026 21:28:32 Europe/Kiev] 404 Not Found: [GET] URI -> /assets/images/paper_cards/study.jpg | IP -> 5.248.75.229 | Referer -> https://test.emotionsbymail.com/ru/postcards?category=all | User-Agent -> Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Mobile Safari/537.36
[23-Aug-2026 21:28:32 Europe/Kiev] 404 Not Found: [GET] URI -> /assets/images/paper_cards/support.jpg | IP -> 5.248.75.229 | Referer -> https://test.emotionsbymail.com/ru/postcards?category=all | User-Agent -> Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Mobile Safari/537.36
[23-Aug-2026 21:28:32 Europe/Kiev] 404 Not Found: [GET] URI -> /assets/images/paper_cards/study.jpg | IP -> 5.248.75.229 | Referer -> https://test.emotionsbymail.com/ru/postcards?category=all | User-Agent -> Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Mobile Safari/537.36
[23-Aug-2026 21:28:32 Europe/Kiev] 404 Not Found: [GET] URI -> /assets/images/paper_cards/get_well.jpg | IP -> 5.248.75.229 | Referer -> https://test.emotionsbymail.com/ru/postcards?category=all | User-Agent -> Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Mobile Safari/537.36
[23-Aug-2026 21:28:37 Europe/Kiev] 404 Not Found: [GET] URI -> /assets/images/paper_cards/daily_boost.jpg | IP -> 5.248.75.229 | Referer -> https://test.emotionsbymail.com/ru/postcards?category=all | User-Agent -> Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Mobile Safari/537.36
[23-Aug-2026 21:29:33 Europe/Kiev] 404 Not Found: [GET] URI -> /assets/images/paper_cards/study.jpg | IP -> 5.248.75.229 | Referer -> https://test.emotionsbymail.com/ru/postcards?category=all | User-Agent -> Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Mobile Safari/537.36
[23-Aug-2026 21:29:33 Europe/Kiev] 404 Not Found: [GET] URI -> /assets/images/paper_cards/get_well.jpg | IP -> 5.248.75.229 | Referer -> https://test.emotionsbymail.com/ru/postcards?category=all | User-Agent -> Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Mobile Safari/537.36
[23-Aug-2026 21:29:33 Europe/Kiev] 404 Not Found: [GET] URI -> /assets/images/paper_cards/support.jpg | IP -> 5.248.75.229 | Referer -> https://test.emotionsbymail.com/ru/postcards?category=all | User-Agent -> Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Mobile Safari/537.36
[23-Aug-2026 21:29:36 Europe/Kiev] 404 Not Found: [GET] URI -> /assets/images/paper_cards/study.jpg | IP -> 5.248.75.229 | Referer -> https://test.emotionsbymail.com/ru/postcards?category=all | User-Agent -> Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Mobile Safari/537.36
[23-Aug-2026 21:29:36 Europe/Kiev] 404 Not Found: [GET] URI -> /assets/images/paper_cards/study.jpg | IP -> 5.248.75.229 | Referer -> https://test.emotionsbymail.com/ru/postcards?category=all | User-Agent -> Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Mobile Safari/537.36
[23-Aug-2026 21:29:36 Europe/Kiev] 404 Not Found: [GET] URI -> /assets/images/paper_cards/get_well.jpg | IP -> 5.248.75.229 | Referer -> https://test.emotionsbymail.com/ru/postcards?category=all | User-Agent -> Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Mobile Safari/537.36
[23-Aug-2026 21:29:36 Europe/Kiev] 404 Not Found: [GET] URI -> /assets/images/paper_cards/support.jpg | IP -> 5.248.75.229 | Referer -> https://test.emotionsbymail.com/ru/postcards?category=all | User-Agent -> Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Mobile Safari/537.36
[23-Aug-2026 21:29:37 Europe/Kiev] 404 Not Found: [GET] URI -> /assets/images/paper_cards/daily_boost.jpg | IP -> 5.248.75.229 | Referer -> https://test.emotionsbymail.com/ru/postcards?category=all | User-Agent -> Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Mobile Safari/537.36
[23-Aug-2026 21:30:59 Europe/Kiev] 404 Not Found: [GET] URI -> /assets/images/paper_cards/study.jpg | IP -> 5.248.75.229 | Referer -> https://test.emotionsbymail.com/ru/postcards?category=all | User-Agent -> Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36
[23-Aug-2026 21:30:59 Europe/Kiev] 404 Not Found: [GET] URI -> /assets/images/paper_cards/get_well.jpg | IP -> 5.248.75.229 | Referer -> https://test.emotionsbymail.com/ru/postcards?category=all | User-Agent -> Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36
[23-Aug-2026 21:30:59 Europe/Kiev] 404 Not Found: [GET] URI -> /assets/images/paper_cards/support.jpg | IP -> 5.248.75.229 | Referer -> https://test.emotionsbymail.com/ru/postcards?category=all | User-Agent -> Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36
[23-Aug-2026 21:30:59 Europe/Kiev] 404 Not Found: [GET] URI -> /assets/images/paper_cards/daily_boost.jpg | IP -> 5.248.75.229 | Referer -> https://test.emotionsbymail.com/ru/postcards?category=all | User-Agent -> Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36
[23-Aug-2026 21:31:08 Europe/Kiev] 404 Not Found: [GET] URI -> /assets/images/paper_cards/study.jpg | IP -> 5.248.75.229 | Referer -> https://test.emotionsbymail.com/ru/postcards?category=study | User-Agent -> Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36
[23-Aug-2026 21:31:10 Europe/Kiev] 404 Not Found: [GET] URI -> /assets/images/paper_cards/get_well.jpg | IP -> 5.248.75.229 | Referer -> https://test.emotionsbymail.com/ru/postcards?category=all | User-Agent -> Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36
[23-Aug-2026 21:31:10 Europe/Kiev] 404 Not Found: [GET] URI -> /assets/images/paper_cards/study.jpg | IP -> 5.248.75.229 | Referer -> https://test.emotionsbymail.com/ru/postcards?category=all | User-Agent -> Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36
[23-Aug-2026 21:31:10 Europe/Kiev] 404 Not Found: [GET] URI -> /assets/images/paper_cards/support.jpg | IP -> 5.248.75.229 | Referer -> https://test.emotionsbymail.com/ru/postcards?category=all | User-Agent -> Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36
[23-Aug-2026 21:31:10 Europe/Kiev] 404 Not Found: [GET] URI -> /assets/images/paper_cards/daily_boost.jpg | IP -> 5.248.75.229 | Referer -> https://test.emotionsbymail.com/ru/postcards?category=all | User-Agent -> Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36
[23-Aug-2026 21:31:18 Europe/Kiev] 404 Not Found: [GET] URI -> /assets/images/paper_cards/study.jpg | IP -> 5.248.75.229 | Referer -> https://test.emotionsbymail.com/ru/postcards?category=all | User-Agent -> Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Mobile Safari/537.36
[23-Aug-2026 21:31:18 Europe/Kiev] 404 Not Found: [GET] URI -> /assets/images/paper_cards/get_well.jpg | IP -> 5.248.75.229 | Referer -> https://test.emotionsbymail.com/ru/postcards?category=all | User-Agent -> Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Mobile Safari/537.36
[23-Aug-2026 21:31:18 Europe/Kiev] 404 Not Found: [GET] URI -> /assets/images/paper_cards/support.jpg | IP -> 5.248.75.229 | Referer -> https://test.emotionsbymail.com/ru/postcards?category=all | User-Agent -> Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Mobile Safari/537.36
[23-Aug-2026 21:31:21 Europe/Kiev] 404 Not Found: [GET] URI -> /assets/images/paper_cards/study.jpg | IP -> 5.248.75.229 | Referer -> https://test.emotionsbymail.com/ru/postcards?category=all | User-Agent -> Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Mobile Safari/537.36
[23-Aug-2026 21:31:21 Europe/Kiev] 404 Not Found: [GET] URI -> /assets/images/paper_cards/study.jpg | IP -> 5.248.75.229 | Referer -> https://test.emotionsbymail.com/ru/postcards?category=all | User-Agent -> Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Mobile Safari/537.36
